# scientific name <TAB> rank <TAB> English name
# generated by tools/make_rank_names.py from the GBIF Backbone Taxonomy — edit freely
Pseudotriakidae	family	False Catsharks
Psilidae	family	Rust Flies
Psittacidae	family	Parrots
Psittaculidae	family	Old World Parrots
Psocidae	family	Common Bark Louses
Psophiidae	family	Trumpters
Psophodidae	family	Whipbirds
Psychidae	family	Bagworm Moths
Psychodidae	family	Owl Midges & Moth Flies
Psychomyiidae	family	Net Tube Caddisflies
Psychopsidae	family	Silky Lacewings
Psyllidae	family	Jumping Plant Louses
Psyllipsocidae	family	Cave Barklouses
Pteridaceae	family	Maidenhair Ferns
Pteriidae	family	Wing Oysters and Pearl Oysters
Pteroclididae	family	Sandgrouses
Pteromalidae	family	Pteromalids
Pteronarcyidae	family	Salmonflies
Pterophoridae	family	Plume Moths
Pteropodidae	family	Flying Foxes
Ptiliidae	family	Feather-winged Beetles
Ptilogonatidae	family	Silky-Flycatchers
Ptilonorhynchidae	family	Bowerbirds
Ptinidae	family	Spider Beetles
Ptychadenidae	family	Grassland Frogs
Ptychopteridae	family	Phantom Crane Flies
Punctidae	family	Dot Snails
Pupillidae	family	Vertigos
Pycnonotidae	family	Bulbuls
Pyralidae	family	Grass Moths
Pyrgomatidae	family	Coral Barnacles
Pyrgomorphidae	family	Gaudy Grasshoppers
Pyrgotidae	family	Scarab Pursuing Flies
Pyrochroidae	family	Fire-Colored Beetles
Pythidae	family	Dead Log Beetles
Rajidae	family	Rays
Rallidae	family	Rails and Coots
Ramphastidae	family	Toucans
Ranellidae	family	Triton Shells
Ranidae	family	Ranids
Raninidae	family	Frog Crabs
Ranunculaceae	family	Buttercups
Recurvirostridae	family	Stilts, Avocets
Reduviidae	family	Assassin Bugs
Regulidae	family	Kinglets
Remizidae	family	Penduline Tits
Resedaceae	family	Mignonettes
Rhacophoridae	family	Old World Tree Frogs
Rhagionidae	family	Snipe Flies
Rhamnaceae	family	Buckthorns
Rhaphidophoridae	family	Cave Crickets
Rheidae	family	Rheas
Rhinatrematidae	family	Neotropical Tailed Caecilians
Rhincodontidae	family	Whale Sharks
Rhinobatidae	family	Guitarfishes
Rhinocerotidae	family	Rhinos
Rhinocryptidae	family	Tapaculos
Rhinodermatidae	family	Darwin's Frogs
Rhinolophidae	family	Horseshoe Bats
Rhinonycteridae	family	Trident Bats
Rhinophrynidae	family	Burrowing Toads
Rhinopomatidae	family	Mouse-tailed Bats
Rhinotermitidae	family	Subterranean Termites
Rhipiceridae	family	Cicada Parasite Beetles
Rhipiduridae	family	Fantails
Rhizobiaceae	family	Rhizobacterias
Rhizostomatidae	family	Rhizostomatids
Rhodinocichlidae	family	Thrush-tanagers
Rhodobacteraceae	family	Purple Nonsulfur Bacterias
Rhopalidae	family	Scentless Plant Bugs
Rhyacophilidae	family	Primitive Caddisflies
Rhyacotritonidae	family	Torrent Salamanders
Rhynchitidae	family	Tooth-nosed Snout Weevils
Rhynochetidae	family	Kagus
Rhyparochromidae	family	Dirt-Colored Seed Bugs
Riodinidae	family	Metalmarks
Ripiphoridae	family	Wedge-Shaped Beetles
Ripipterygidae	family	Mud Crickets
Romaleidae	family	Lubber Grasshoppers
Rosaceae	family	Roses
Rostratulidae	family	Painted Snipes
Rubiaceae	family	Madders
Ruppiaceae	family	Ditch-grass Families
Russulaceae	family	Milkcaps, Brittlegills, and Allies
Rutaceae	family	Rues
Sabaconidae	family	Sabaconid Harvestmens
Sabellidae	family	Fanworms
Sagittariidae	family	Secretarybirds
Salamandridae	family	Newts
Saldidae	family	Shorebugs
Salicaceae	family	Willows
Salpingidae	family	Narrow-Waisted Bark Beetles
Salpingoteuthididae	family	Belemnites
Salticidae	family	Jumping Spiders
Salviniaceae	family	Floating Fern Families
Sapindaceae	family	Soapberries
Sapygidae	family	Sapygid Wasps
Sarcophagidae	family	Flesh Flies
Sarcoscyphaceae	family	Elf Cups and Allies
Sarothruridae	family	Flufftails & Forest Rails
Sarraceniaceae	family	Pitcherplants
Saturniidae	family	Royal Moths
Saururaceae	family	Lizard Tails
Saxifragaceae	family	Saxifrages
Scarabaeidae	family	Scarabs
Scathophagidae	family	Dung Flies
Scatopsidae	family	Minute Black Scavenger Flies
Scelionidae	family	Scelionids
Scenopinidae	family	Window Flies
Scheuchzeriaceae	family	Scheuchaerias
Schizaeaceae	family	Curly-grass Families
Schizasteridae	family	Puffball Heart Urchins
Schizodactylidae	family	Dune Crickets
Schizopteridae	family	Jumping Ground Bugs
Schreckensteiniidae	family	Bristle-Legged Moths
Sciadopityaceae	family	Umbrella Pines
Sciaridae	family	Dark-Winged Fungus Gnats
Sciomyzidae	family	Marsh Flies
Scirtidae	family	Marsh Beetles
Scissurellidae	family	Scissurelles
Sciuridae	family	Squirrels
Sclerogibbidae	family	Sclerogibbid Wasps
Sclerosomatidae	family	Sclerosomatid Harvestmens
Scolecomorphidae	family	African Caecilians
Scoliidae	family	Scoliid Wasps
Scolopacidae	family	Sandpipers
Scopidae	family	Hamerkops
Scotocercidae	family	Streaked Scrub Warblers
Scraptiidae	family	Scraptiid Beetles
Scrophulariaceae	family	Figworts
Scutelleridae	family	Jewel Bugs
Scutigeridae	family	House Centipedes
Scyliorhinidae	family	Catsharks
Scyllaridae	family	Slipper Lobsters
Scythrididae	family	Flower Moths
Scytodidae	family	Spitting Spiders
Segestriidae	family	Tube-dwelling Spiders
Selaginellaceae	family	Spikemosses
Selenopidae	family	Wall Crab Spiders
Semnornithidae	family	Toucan Barbets
Sepiadariidae	family	Bottletail Squids
Sepiidae	family	Cuttlefishes
Sepsidae	family	Black Scavenger Flies
Serpulidae	family	Calcareous Tubeworms
Serranidae	family	Sea Basses: Groupers and Fairy Basslets
Sesiidae	family	Clearwing Moths
Sialidae	family	Alderflies
Sicariidae	family	Recluse Spiders
Sicyoniidae	family	Rock Shrimps
Sierolomorphidae	family	Sierolomorphid Wasps
Sigalionidae	family	Scaleworms
Silphidae	family	Carrion Beetles
Silvanidae	family	Silvanid Flat Bark Beetles
Simaroubaceae	family	Quassias
Simuliidae	family	Black Flies
Siphonariidae	family	False Limpets
Sipunculidae	family	Sipunculids
Sirenidae	family	Sirens
Siricidae	family	Horntails
Sisyridae	family	Spongeflies
Sittidae	family	Nuthatches
Smicripidae	family	Palmetto Beetles
Smilacaceae	family	Catbrier Families
Sminthuridae	family	Globular Springtails
Solanaceae	family	Nightshades
Solasteridae	family	Sun Stars
Solecurtidae	family	Short Razor Clams
Solemyidae	family	Awning Clams
Solenoceridae	family	Solenocerid Shrimps
Somniosidae	family	Sleeper Sharks
Sooglossidae	family	Seychelle Frogs
Soricidae	family	Shrews
Sparidae	family	Porgies
Sphaeriidae	family	Pea & Orb Mussels
Sphaeritidae	family	False Clown Beetles
Sphaeroceridae	family	Lesser Dung Flies
Sphecidae	family	Sand Wasps
Spheniscidae	family	Penguins
Sphindidae	family	Cryptic Slime Mold Beetles
Sphingidae	family	Hornworms
Sphyrnidae	family	Bonnetheads
Spindalidae	family	Spindalises
Spondylidae	family	Thorny Oysters
Spongillidae	family	Freshwater Sponges
Squalidae	family	Dogfish Sharks
Squatinidae	family	Angelsharks
Staphyleaceae	family	Bladdernuts
Staphylinidae	family	Rove Beetles
Steatornithidae	family	Oilbirds
Stenocephalidae	family	Spurgebugs
Stenopelmatidae	family	Jerusalem Crickets
Stenopsocidae	family	Narrow Barklices
Stenostiridae	family	Fairy Flycatchers
Stenotrachelidae	family	False Longhorn Beetles
Stenotritidae	family	Stenotritids
Stephanidae	family	Crown Wasps
Stercorariidae	family	Skuas
Stratiomyidae	family	Soldier Flies
Strigidae	family	Owls
Strombidae	family	Conchs
Struthionidae	family	Ostriches
Sturnidae	family	Starlings
Stylasteridae	family	Lace Corals
Succineidae	family	Ambersnails
Suidae	family	Pigs
Sulidae	family	Gannets
Sylviidae	family	Sylviid Babblers
Symplocaceae	family	Sweetleafs
Syngnathidae	family	Pipe Fish
Synlestidae	family	Malachites
Syringophilidae	family	Quill Mites
Syrphidae	family	Hover Flies
Tabanidae	family	Horse Flies
Tachinidae	family	Bristle Flies
Tachyglossidae	family	Echidnas
Taeniopterygidae	family	Willowflies
Talitridae	family	Sandhoppers
Talpidae	family	Moles
Tamaricaceae	family	Tamarisk Families
Tanaoceridae	family	Desert Long-horned Grasshoppers
Tanyderidae	family	Primitive Crane Flies
Tapiridae	family	Tapirs
Tarsiidae	family	Tarsiers
Tarsonemidae	family	Tarsonemid Mites
Taxaceae	family	Yews
Tayassuidae	family	Peccaries
Tectariaceae	family	Halberd Ferns
Telemidae	family	Long-legged Cave Spiders
Tellinidae	family	Tellins
Tenebrionidae	family	Darkling Beetles
Tenrecidae	family	Tenrecs
Tenthredinidae	family	Common Sawflies
Tephritidae	family	Fruit Flies
Terebridae	family	Augers
Teredinidae	family	Shipworms
Termitidae	family	Termites
Termopsidae	family	Damp Wood Termites
Tessaratomidae	family	Giant Shield Bugs
Testacellidae	family	Shelled Slugs
Tetrablemmidae	family	Armored Spiders
Tetragnathidae	family	Four-Jawed Spiders
Tetratomidae	family	Polypore Fungus Beetles
Tetrigidae	family	Grouse Locusts
Tettigarctidae	family	Hairy Cicadas
Tettigoniidae	family	Katydids
Thamnophilidae	family	Antbirds
Thaumastocoridae	family	Royal Palm Bugs
Thelypteridaceae	family	Marsh Ferns
Themistidae	family	Themistids
Theraphosidae	family	Tarantulas
Therevidae	family	Stiletto Flies
Theridiidae	family	Cobweb Spiders
Theridiosomatidae	family	Ray Orbweavers
Thesiaceae	family	Thesium Families
Thinocoridae	family	Seedsnipes
Thomisidae	family	Crab Spiders
Thraupidae	family	Tanagers
Threskiornithidae	family	Ibises and Spoonbills
Thripidae	family	Common Thrips
Thryonomyidae	family	Cane Rats
Thylacinidae	family	Thylacines
Thymelaeaceae	family	Stringbarks
Thyrididae	family	Window-Winged Moths
Thyropteridae	family	Disk-winged Bats
Tichodromidae	family	Wallcreepers
Timaliidae	family	Babblers
Tinamidae	family	Tinamous
Tineidae	family	Tineid Moths
Tingidae	family	Lacebugs
Tiphiidae	family	Tiphiid Wasps
Tipulidae	family	Crane-Flies
Todidae	family	Todies
Tofieldiaceae	family	Tofieldia Families
Tonnidae	family	Tun Shells
Torpedinidae	family	Electric Rays
Tortricidae	family	Leafroller Moths
Torymidae	family	Torymids
Trachypachidae	family	False Ground Beetles
Tragulidae	family	Chevrotains
Triakidae	family	Topes
Trichechidae	family	Manatees
Trichoceridae	family	Winter Crane Flies
Trichoniscidae	family	Woodlices
Trichopsocidae	family	Lash-faced Psocids
Tridactylidae	family	Pygmy Mole Crickets
Triglidae	family	Gurnards
Trigonidiidae	family	Trigs, Sword-Tailed Crickets, and Ground Crickets
Trimusculidae	family	Button Snails
Triopsidae	family	Tadpole Shrimps
Triozidae	family	Jumping Plant Louses
Triviidae	family	Sea Buttons
Trochidae	family	Topsnails
Trochilidae	family	Hummingbirds
Trogidae	family	Keratin Beetles
Trogiidae	family	Granary Booklouses
Troglodytidae	family	Wrens
Trogonidae	family	Trogons
Trogossitidae	family	Bark-Gnawing Beetles
Trombiculidae	family	Chiggers
Tropaeolaceae	family	Nasturtiums
Tupaiidae	family	Tree Shrews
Turbinidae	family	Turbans
Turdidae	family	Thrushes
Turnicidae	family	Buttonquails
Turridae	family	Turrids
Typhaceae	family	Bulrushes, Cattails, and Allies
Typhlonectidae	family	Aquatic Caecilians
Tyrannidae	family	Tyrant Flycatchers
Tytonidae	family	Barn Owls
Uenoidae	family	Stonecase Caddisflies
Ulidiidae	family	Picture-Winged Flies
Ulmaceae	family	Elms
Ulmaridae	family	Ulmarids
Uloboridae	family	Cribellate Orb-web Spiders
Unionidae	family	River Mussels
Upogebiidae	family	Mud Shrimps
Upupidae	family	Hoopoes
Uraniidae	family	Swallowtail Moths
Urocynchramidae	family	Przevalski's Finches
Urodidae	family	False Burnet Moths
Urolophidae	family	Round Rays
Ursidae	family	Bears
Urticaceae	family	Nettles
Valloniidae	family	Grass Snails
Vangidae	family	Vanga Shrikes
Velides	family	Riffle Bugs
Veliidae	family	Riffle Bugs
Veneridae	family	Venus Clams
Verbenaceae	family	Verbenas
Vermetidae	family	Worm Shells
Vermileonidae	family	Wormlions
Vertiginidae	family	Vertigos
Vespertilionidae	family	Vesper Bats
Vespidae	family	Hornets
Viduidae	family	Indigobirds, Whydahs
Violaceae	family	Violets
Vireonidae	family	Vireos
Viscaceae	family	Mistletoe Families
Vitaceae	family	Grapes
Vitrinidae	family	Glass Snails
Viverridae	family	Civits and Relatives
Viviparidae	family	River Snails
Volutidae	family	Volutes
Vombatidae	family	Wombats
Woodsiaceae	family	Cliff Ferns
Xanthidae	family	Mud Crabs
Xenophoridae	family	Carrier Shells
Xiphydriidae	family	Wood Wasps
Xyelidae	family	Sawflies
Xylomyidae	family	Wood Soldier Flies
Xyridaceae	family	Yellow-Eyed Grasses
Xyronotidae	family	Razor-backed Bush-hoppers
Xystodesmidae	family	Xystodesmid Millipedes
Yponomeutidae	family	Ermine Moths
Zodariidae	family	Ant-eating Spiders
Zonitidae	family	Glass Snails
Zopheridae	family	Ironclad Beetles
Zoropsidae	family	False Wolf Spiders
Zosteraceae	family	Eel-grass Families
Zosteropidae	family	White-eyes
Zygaenidae	family	Burnet Moths
Zygophyllaceae	family	Creosote Bush Families
